"MasterFundCode","Symbol","ShortName","InceptionDate"
"011558","011558","天弘宁弘六个月A","2021-10-26"
"011558","011559","天弘宁弘六个月C","2021-10-26"
"011562","011562","汇添富稳健盈和一年持有混合","2021-03-23"
"011563","011563","淳厚利加混合A","2022-07-29"
"011563","011564","淳厚利加混合C","2022-07-29"
"005760","011565","富国周期优势混合C","2021-03-09"
"002593","011566","富国美丽中国混合C","2021-03-09"
"006796","011567","富国消费升级混合C","2021-03-09"
"011568","011568","鹏华产业升级混合A","2021-09-02"
"011568","011569","鹏华产业升级混合C","2021-09-02"
"011570","011570","鹏华鑫远价值一年持有期混合A","2021-05-14"
"011570","011571","鹏华鑫远价值一年持有期混合C","2021-05-14"
"011572","011572","鹏华安荣混合A","2021-09-22"
"011572","011573","鹏华安荣混合C","2021-09-22"
"011574","011574","鹏华领航一年持有期混合A","2021-06-22"
"011574","011575","鹏华领航一年持有期混合C","2021-06-22"
"011576","011576","鹏华安诚混合A","2021-09-07"
"011576","011577","鹏华安诚混合C","2021-09-07"
"011578","011578","汇丰晋信核心成长混合A","2021-05-24"
"011578","011579","汇丰晋信核心成长混合C","2021-05-24"
"011580","011580","民生加银稳健配置6个月混合(FOF)","2021-02-25"
"011581","011581","鹏华安源5个月持有期混合A","2021-10-08"
"011581","011582","鹏华安源5个月持有期混合C","2021-10-08"
"011583","011583","大成港股精选混合(QDII)A","2021-05-06"
"011583","011584","大成港股精选混合(QDII)C","2021-05-06"
"011585","011585","博时产业慧选混合A","2021-03-23"
"011585","011586","博时产业慧选混合C","2021-03-23"
"011587","011587","东方红欣和平衡两年混合(FOF)","2021-03-09"
"011588","011588","前海开源成份精选混合","2021-03-18"
"011589","011589","九泰天利量化A","2021-10-12"
"011589","011590","九泰天利量化C","2021-10-12"
"011591","011591","民生加银稳健配置9个月混合型FOF","2021-07-27"
"004698","011592","博时军工主题股票C","2021-02-24"
"011593","011593","农银安瑞一年持有(FOF)","2021-03-23"
"006876","011594","国投瑞银稳健养老目标一年持有混合(FOF)C","2021-04-01"
"011595","011595","融通核心趋势混合A","2021-05-25"
"011595","011596","融通核心趋势混合C","2021-05-25"
"008993","011597","汇添富多策略纯债E","2021-02-22"
"011598","011598","信澳医药健康混合","2021-04-09"
"011599","011599","国联安匠心科技1个月滚动持有混合","2021-05-18"
"011600","011600","银华华智三个月持有期混合(FOF)","2021-09-08"
"011601","011601","前海开源公共卫生股票A","2021-03-25"
"011601","011602","前海开源公共卫生股票C","2021-03-25"
"011603","011603","兴业高端制造A","2021-03-24"
"011603","011604","兴业高端制造C","2021-03-24"
"011605","011605","交银招享一年混合A","2021-08-24"
"011605","011606","交银招享一年混合C","2021-08-24"
"690008","011607","民生中证指数C","2021-03-09"
"011608","011608","易方达上证科创板50联接A","2021-03-01"
"011608","011609","易方达上证科创板50联接C","2021-03-01"
"011610","011610","科创板ETF联接A","2021-03-04"
"011610","011611","科创板ETF联接C","2021-03-04"
"011612","011612","华夏上证科创板50成份ETF联接A","2021-03-04"
"011612","011613","华夏上证科创板50成份ETF联接C","2021-03-04"
"011614","011614","工银科创ETF联接A","2021-03-05"
"011614","011615","工银科创ETF联接C","2021-03-05"
"002358","011616","国投瑞银瑞祥灵活配置混合C","2021-04-01"
"006884","011617","添富AAA级信用纯债E","2021-02-22"
"161233","011618","国投瑞银瑞泰多策略混合(LOF)C","2021-04-01"
"011619","011619","鹏扬淳兴三个月债券A","2021-09-08"
"011619","011620","鹏扬淳兴三个月债券C","2021-09-08"
"006646","011622","添富短债债券E","2021-02-26"
"007901","011623","汇添富中短债E","2021-02-26"
"011624","011624","华夏卓享债券A","2021-08-24"
"011624","011625","华夏卓享债券C","2021-08-24"
"011626","011626","嘉实匠心回报混合A","2021-03-30"
"011626","011627","嘉实匠心回报混合C","2021-03-30"
"011628","011628","嘉实致明3个月定期纯债债券","2021-10-27"
"011629","011629","银河核心优势混合","2022-07-22"
"011630","011630","东财有色增强A","2021-03-16"
"011630","011631","东财有色增强C","2021-03-16"
"011634","011634","国寿安保安悦纯债一年定开债券发起式","2021-11-03"
"011635","011635","港股通策略精选混合A","2021-05-25"
"011635","011636","港股通策略精选混合C","2021-05-25"
"011637","011637","广发沪港深价值成长混合A","2021-06-22"
"011637","011638","广发沪港深价值成长混合C","2021-06-22"
"011641","011641","富国达利纯债一年定期开放债券发起式","2021-11-02"
"011642","011642","财通资管睿慧1年定期开放债券","2021-05-17"
"011643","011643","嘉实时代先锋三年持有期混合A","2021-07-27"
"011643","011644","嘉实时代先锋三年持有期混合C","2021-07-27"
"011645","011645","国泰核心价值两年持有期股票A","2021-06-08"
"011645","011646","国泰核心价值两年持有期股票C","2021-06-08"
"011647","011647","博时港股通红利精选混合A","2021-05-27"
"011647","011648","博时港股通红利精选混合C","2021-05-27"
"011649","011649","易方达逆向投资混合A","2021-04-01"
"011649","011650","易方达逆向投资混合C","2021-04-01"
"011651","011651","招商港股通核心精选股票A","2021-03-23"
"011651","011652","招商港股通核心精选股票C","2021-03-23"
"011653","011653","国泰鑫享稳健6个月滚动持有债券A","2021-05-19"
"011653","011654","国泰鑫享稳健6个月滚动持有债券C","2021-05-19"
"011655","011655","天弘兴益一年定开","2021-05-28"
"011656","011656","天弘京津冀A","2021-05-18"
"011656","011657","天弘京津冀C","2021-05-18"
"011658","011658","汇添富中高等级信用债A","2021-07-27"
"011658","011659","汇添富中高等级信用债C","2021-07-27"
"011658","011660","汇添富中高等级信用债E","2021-07-27"
"011661","011661","华富中债1-3年国开行债券指数A","2021-09-15"
"011661","011662","华富中债1-3年国开行债券指数C","2021-09-15"
"011663","011663","华安研究驱动混合A","2021-09-26"
"011663","011664","华安研究驱动混合C","2021-09-26"
"011665","011665","汇添富数字经济引领发展三年持有混合A","2021-07-20"
"011665","011666","汇添富数字经济引领发展三年持有混合C","2021-07-20"
"011667","011667","东财高端制造增强A","2021-04-08"
"011667","011668","东财高端制造增强C","2021-04-08"
"011669","011669","长信优质企业混合A","2021-05-28"
"011669","011670","长信优质企业混合C","2021-05-28"
"011671","011671","中信建投双利3个月债A","2021-09-07"
"011671","011672","中信建投双利3个月债C","2021-09-07"
"011673","011673","长城医药科技六个月混合A","2021-06-09"
"011673","011674","长城医药科技六个月混合C","2021-06-09"
"011675","011675","长城中债1-5年国开债指数A","2021-11-08"
"011675","011676","长城中债1-5年国开债指数C","2021-11-08"
"011677","011677","中银睿丰回报混合A","2021-07-08"
"011677","011678","中银睿丰回报混合C","2021-07-08"
"011679","011679","中银诚利混合A","2021-06-21"
"011679","011680","中银诚利混合C","2021-06-21"
"011681","011681","汇添富均衡精选六个月持有混合A","2021-09-17"
"011681","011682","汇添富均衡精选六个月持有混合C","2021-09-17"
"011683","011683","华夏鼎华一年定开债券","2021-03-09"
"011684","011684","平安养老2045","2021-04-20"
"011685","011685","创金合信先进装备股票A","2021-03-29"
"011685","011686","创金合信先进装备股票C","2021-03-29"
"011687","011687","易方达龙头优选两年持有混合A","2021-11-22"
"011687","011688","易方达龙头优选两年持有混合C","2021-11-22"
"011690","011690","招商品质发现混合A","2021-08-31"
"011690","011691","招商品质发现混合C","2021-08-31"
"011692","011692","华安研究智选混合A","2021-08-10"
"011692","011693","华安研究智选混合C","2021-08-10"
"011694","011694","华泰紫金信息科技主题6个月定开混合发起A","2021-04-21"
"011694","011695","华泰紫金信息科技主题6个月定开混合发起C","2021-04-21"
"011696","011696","南方浩睿进取京选3个月混合(FOF)A","2021-04-20"
"011696","011697","南方浩睿进取京选3个月混合(FOF)C","2021-04-20"
"011698","011698","南方均衡回报混合A","2021-04-27"
"011699","011699","蜂巢丰华债券A","2021-08-26"
"011699","011700","蜂巢丰华债券C","2021-08-26"
"011698","011701","南方均衡回报混合C","2021-04-27"
"007251","011702","广发睿享稳健增利混合C","2021-03-03"
"011703","011703","中金鑫瑞优选一年持有期","2021-07-13"
"011704","011704","东方阿尔法产业先锋混合A","2021-07-21"
"011704","011705","东方阿尔法产业先锋混合C","2021-07-21"
"519981","011706","长信标普100等权重指数(QDII)美元","2021-07-01"
"582003","011707","东吴配置优化混合C","2021-03-08"
"011708","011708","中欧嘉益一年混合A","2021-05-07"
"011708","011709","中欧嘉益一年混合C","2021-05-07"
"011710","011710","中欧睿泽混合A","2021-09-23"
"011710","011711","中欧睿泽混合C","2021-09-23"
"002885","011712","大摩万众创新混合C","2021-03-11"
"011713","011713","中信保诚盛裕一年持有期A","2021-06-22"
"011713","011714","中信保诚盛裕一年持有期C","2021-06-22"
"011717","011717","浦银安盛均衡优选6个月持有期混合A","2021-05-25"
"011717","011718","浦银安盛均衡优选6个月持有期混合C","2021-05-25"
"011719","011719","浦银安盛盛华一年定开债券","2021-04-13"
"011720","011720","易方达悦信一年持有混合A","2021-05-10"
"011720","011721","易方达悦信一年持有混合C","2021-05-10"
"011722","011722","前海开源深圳特区股票A","2021-05-07"
"011722","011723","前海开源深圳特区股票C","2021-05-07"
"910004","011724","东方红启恒三年持有混合B","2021-04-21"
"910026","011725","东方红新源三年持有混合B","2021-07-05"
"001583","011726","安信新常态股票C","2021-03-17"
"011727","011727","工银聚瑞混合A","2021-05-28"
"011727","011728","工银聚瑞混合C","2021-05-28"
"011729","011729","工银聚享混合A","2021-08-24"
"011729","011730","工银聚享混合C","2021-08-24"
"011731","011731","国投瑞银安睿混合A","2021-09-16"
"011731","011732","国投瑞银安睿混合C","2021-09-16"
"011733","011733","银华瑞祥一年持有期混合","2021-04-29"
"011734","011734","国寿安保裕丰混合A","2021-07-08"
"011734","011735","国寿安保裕丰混合C","2021-07-08"
"011736","011736","宝盈祥庆9个月持有混合A","2021-08-03"
"011736","011737","宝盈祥庆9个月持有混合C","2021-08-03"
"011738","011738","华安兴安优选一年混合A","2021-06-09"
"011738","011739","华安兴安优选一年混合C","2021-06-09"
"011740","011740","博时成长精选混合A","2021-04-20"
"011740","011741","博时成长精选混合C","2021-04-20"
"011742","011742","大成惠平一年定开债发起式","2021-04-07"
"011743","011743","华夏兴源稳健一年持有混合A","2021-06-24"
"011743","011744","华夏兴源稳健一年持有混合C","2021-06-24"
"011745","011745","华夏养老2055五年持有混合(FOF)","2021-05-18"
"011746","011746","南方誉浦一年持有混合A","2021-04-29"
"011746","011747","南方誉浦一年持有混合C","2021-04-29"
"011748","011748","华泰柏瑞景气成长混合A","2021-09-15"
"011748","011749","华泰柏瑞景气成长混合C","2021-09-15"
"011750","011750","博时恒兴一年定开混合A","2021-04-13"
"011750","011751","博时恒兴一年定开混合C","2021-04-13"
"011752","011752","广发核心优选六个月持有混合(FOF)A","2021-04-27"
"011752","011753","广发核心优选六个月持有混合(FOF)C","2021-04-27"
"004983","011754","鹏扬现金通利货币D","2021-03-12"
"000529","011755","广发竞争优势混合C","2021-03-18"
"011756","011756","博时产业优选混合A","2021-07-20"
"011756","011757","博时产业优选混合C","2021-07-20"
"000747","011758","广发逆向策略混合C","2021-03-18"
"011761","011761","平安鑫瑞混合A","2021-06-01"
"011761","011762","平安鑫瑞混合C","2021-06-01"
"011765","011765","兴银高端制造混合A","2021-05-06"
"011765","011766","兴银高端制造混合C","2021-05-06"
"011767","011767","泰康合润混合A","2021-04-07"
"011767","011768","泰康合润混合C","2021-04-07"
"011769","011769","富国精诚回报12个月持有期混合A","2021-04-30"
"011769","011770","富国精诚回报12个月持有期混合C","2021-04-30"
"011771","011771","国寿安保稳隆混合A","2021-09-15"
"011771","011772","国寿安保稳隆混合C","2021-09-15"
"011773","011773","国寿安保璟珹6个月持有期混合A","2021-06-24"
"011773","011774","国寿安保璟珹6个月持有期混合C","2021-06-24"
"011775","011775","格林鑫悦一年持有期混合A","2021-06-09"
"011775","011776","格林鑫悦一年持有期混合C","2021-06-09"
"011777","011777","易方达稳健增长混合A","2021-04-27"
"011777","011778","易方达稳健增长混合C","2021-04-27"
"011779","011779","易方达稳泰一年持有混合A","2021-04-27"
"011779","011780","易方达稳泰一年持有混合C","2021-04-27"
"011781","011781","泓德慧享混合A","2021-09-06"
"011781","011782","泓德慧享混合C","2021-09-06"
"011783","011783","泓德睿源三年持有期混合","2021-04-21"
